4.403111192630603660e-02
4.389432677999138832e-02
4.372764399973675525e-02
4.364461679011583106e-02
4.355366386938840095e-02
4.338767110835761026e-02
4.284159351605922039e-02
4.159069602843373792e-02
3.763200005283579008e-02
3.403846237808465930e-02
3.209289813763462063e-02
3.033215918578207465e-02
2.967581781209446476e-02
2.838553387322463248e-02
2.789261525962501848e-02
2.820545496651902934e-02
2.731386285158805480e-02
2.806352932122535906e-02
2.867800830863416126e-02
2.665534600149840200e-02
2.812068444211035870e-02
3.201944182161241964e-02
2.834940354921855130e-02
2.552561890101060285e-02
2.530849162372760322e-02
2.485367321409285082e-02
2.416363844182342277e-02
2.357320092618465576e-02
2.345419400720857167e-02
2.361487683141604010e-02
2.293791411910206177e-02
2.291600606986321509e-02
2.308693141443654909e-02
2.295302138430997674e-02
2.394131604116410059e-02
2.531664119451306622e-02
2.351336351479403619e-02
2.356338544399477417e-02
2.322188276913948399e-02
2.323279083706438625e-02
2.701324072666466333e-02
2.847755516646429882e-02
2.600659065647050600e-02
2.456438758177682813e-02
2.403774817008525258e-02
2.455351732554845665e-02
2.368537178379483479e-02
2.351461489219218437e-02
2.356924886582419110e-02
2.358541965484619099e-02
