1.638728498404140055e+01
1.639531446062419562e+01
1.636631140483124369e+01
1.641406707514150654e+01
1.640352511145386671e+01
1.640291378073730044e+01
1.640583045418664554e+01
1.641047846515158426e+01
1.641437030065847935e+01
1.643401502989858187e+01
1.641766056268208018e+01
1.641097784292087525e+01
1.640975996678078985e+01
1.612185588712719664e+01
1.674647313610741506e+01
1.662183260169827292e+01
1.601398464502294416e+01
1.624183398361462949e+01
1.667241808809620807e+01
1.684169896311273362e+01
1.618848508586122037e+01
1.677050851925433150e+01
1.661266394197749108e+01
1.599638544367724791e+01
1.627037031843413928e+01
1.611942808865723009e+01
1.682850577428204630e+01
1.541203221914096488e+01
1.699018652269451835e+01
1.552363413023489791e+01
1.532063272096711870e+01
1.515375141711813356e+01
1.536444431435979929e+01
1.655185566382525053e+01
1.522143230220467558e+01
1.667447597349385546e+01
1.629675757526216984e+01
1.644967391046466432e+01
1.561658186775581569e+01
1.677186075077927541e+01
1.666130662517646499e+01
1.725475485765770500e+01
1.729155847729000683e+01
1.735664127342544916e+01
1.679840982547025519e+01
1.719964198745226724e+01
1.658427970607094437e+01
1.716732328148430042e+01
1.681712171781648379e+01
1.554278795168193561e+01
